topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,top_3_accuracy,top_5_accuracy,fuzzy_similarity,semantic_similarity,mrr
topic-10501,americanization,Americanisation,mas_langgraph_llama3.2_3b_limit_100,Americanisation,"[""Americanisation"", ""Westernization"", ""Transnationalization"", ""Liberalization"", ""Globalization""]",5,0.8477745056152344,True,True,True,True,1.0,1.0,1.0
topic-9362,anxiety,worry,mas_langgraph_llama3.2_3b_limit_100,fearfulness,"[""fearfulness"", ""nervousness"", ""apprehension"", ""unease"", ""concern""]",5,0.8214964866638184,False,False,False,False,0.33333333333333337,0.6791056394577026,0.0
topic-16802,"Antarctic, Arctic, Polar Regions",polar areas,mas_langgraph_llama3.2_3b_limit_100,Antarctic Circle,"[""Antarctic Circle"", ""polar areas"", ""Arctic Circle"", ""High-Latitude Regions"", ""Cryospheric Regions""]",5,0.9429192543029785,False,True,True,True,1.0,1.000000238418579,0.5
topic-1290,"anthropology and philosophy of religion, relation",relationship between anthropology and religious philosophy,mas_langgraph_llama3.2_3b_limit_100,relationship between anthropology and religious philosophy,"[""relationship between anthropology and religious philosophy"", ""Anthropological Study of Religion"", ""Theology and Anthropology"", ""Philosophy of Religion"", ""Philosophical Analysis of Religion""]",5,1.0278189182281494,True,True,True,True,1.0,1.0,1.0
topic-1291,arabic,Arabian,mas_langgraph_llama3.2_3b_limit_100,Arabian,"[""Arabian"", ""Islamic"", ""berber language"", ""Semitic"", ""Middle Eastern""]",5,0.7947201728820801,True,True,True,True,1.0,1.0,1.0
topic-1292,labour and health,occupational health,mas_langgraph_llama3.2_3b_limit_100,labour issues,"[""labour issues"", ""labour market"", ""labour economics"", ""labour law"", ""labour market issues""]",5,0.9099016189575195,False,False,False,False,0.3125,0.31676191091537476,0.0
topic-1293,industrial and organisational psychology,work psychology,mas_langgraph_llama3.2_3b_limit_100,Workplace Psychology,"[""Workplace Psychology"", ""Occupational Psychology"", ""work psychology"", ""Personnel Psychology"", ""industrial/labour relations""]",5,0.8471078872680664,False,True,True,True,1.0,1.0,0.3333333333333333
topic-6581,working hours,working time,mas_langgraph_llama3.2_3b_limit_100,Working Time,"[""Working Time"", ""Employment Hours"", ""reduction of working hours"", ""Work Schedule"", ""Hours of Operation""]",5,0.8029756546020508,True,True,True,True,1.0,0.9999998807907104,1.0
topic-1296,labour economics,employment economics,mas_langgraph_llama3.2_3b_limit_100,labour market,"[""labour market"", ""labour market policy"", ""employment economics"", ""labour market issues"", ""labour issues""]",5,0.8281090259552002,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-2201,labour market,employment market,mas_langgraph_llama3.2_3b_limit_100,labor market,"[""labor market"", ""labour market issues"", ""labour market policy"", ""labour economics"", ""job market""]",5,0.7912178039550781,False,False,False,False,0.6206896551724138,0.8696432113647461,0.0
topic-6603,labour market policy,employment policy,mas_langgraph_llama3.2_3b_limit_100,labour market,"[""labour market"", ""labour market issues"", ""labour economics"", ""Employment Policy"", ""Labor Market Regulation""]",5,0.9168188571929932,False,True,False,True,1.0,0.9999998807907104,0.25
topic-1298,labour market issues,employment issues,mas_langgraph_llama3.2_3b_limit_100,labour issues,"[""labour issues"", ""labour market"", ""labour market policy"", ""labour economics"", ""employment issues""]",5,0.8494663238525391,False,True,False,True,1.0,1.000000238418579,0.2
topic-1299,job motivation,work motivation,mas_langgraph_llama3.2_3b_limit_100,work motivation,"[""work motivation"", ""job satisfaction"", ""employment incentive"", ""work commitment"", ""vocational passion""]",5,0.78598952293396,True,True,True,True,1.0,1.0000001192092896,1.0
topic-6661,working conditions,employment conditions,mas_langgraph_llama3.2_3b_limit_100,working conditions creation,"[""working conditions creation"", ""Workplace Conditions"", ""employment conditions"", ""working time"", ""working hours""]",5,0.7969517707824707,False,True,True,True,1.0,1.0,0.3333333333333333
topic-1300,work participation,employment participation,mas_langgraph_llama3.2_3b_limit_100,employment participation,"[""employment participation"", ""Occupational Participation"", ""Productivity Participation"", ""Labor Market Participation"", ""Participation in the Labor Force""]",5,0.8747878074645996,True,True,True,True,1.0,1.0,1.0
topic-1301,labour law,employment law,mas_langgraph_llama3.2_3b_limit_100,Employment Law,"[""Employment Law"", ""Labour Standards"", ""labour economics"", ""labour market"", ""labour issues""]",5,0.8520045280456543,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1303,reduction of working hours,workweek reduction,mas_langgraph_llama3.2_3b_limit_100,Hours reduction,"[""Hours reduction"", ""Shortening of work hours"", ""Hourly workload reduction"", ""working hours"", ""Working time decrease""]",5,0.891963005065918,False,False,False,False,0.7272727272727273,0.6618303656578064,0.0
topic-1302,industrial/labour relations,employment relations,mas_langgraph_llama3.2_3b_limit_100,Industrial Relations,"[""Industrial Relations"", ""Organizational Labor Relations"", ""Labor-Management Relations"", ""Occupational Relations"", ""Employment Relations""]",5,0.859804630279541,False,True,False,True,1.0,0.9999998807907104,0.2
topic-1305,working conditions creation,quality of worklife,mas_langgraph_llama3.2_3b_limit_100,working conditions,"[""working conditions"", ""employment conditions"", ""Employment Context Formation"", ""Worksite Construction"", ""Workplace Configuration""]",5,0.8716542720794678,False,False,False,False,0.34042553191489366,0.41312411427497864,0.0
topic-1306,labour issues,employment issues,mas_langgraph_llama3.2_3b_limit_100,labour market issues,"[""labour market issues"", ""labour economics"", ""labour market"", ""labour and health"", ""employment issues""]",5,0.8126299381256104,False,True,False,True,1.0,1.000000238418579,0.2
topic-4081,arbitration,dispute arbitration,mas_langgraph_llama3.2_3b_limit_100,dispute arbitration,"[""dispute arbitration"", ""Litigation Avoidance"", ""Dispute Resolution"", ""administrative litigation"", ""civil litigation law""]",5,0.830012321472168,True,True,True,True,1.0,1.000000238418579,1.0
topic-3937,reasoning,logical argumentation,mas_langgraph_llama3.2_3b_limit_100,logic,"[""logic"", ""argumentation"", ""logical argumentation"", ""inference"", ""problem-solving""]",5,0.7611191272735596,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-5627,aristoteles,Aristotle,mas_langgraph_llama3.2_3b_limit_100,Aristotle,"[""Aristotle"", ""augustine"", ""auditors"", ""St. Augustine"", ""adorno""]",5,0.9007668495178223,True,True,True,True,1.0,1.0,1.0
topic-2517,poverty,destitution,mas_langgraph_llama3.2_3b_limit_100,deprivation,"[""deprivation"", ""pauperism"", ""desperation"", ""labour market"", ""africa""]",5,0.776608943939209,False,False,False,False,0.6363636363636364,0.3627622127532959,0.0
topic-2519,asylum seekers,refugees,mas_langgraph_llama3.2_3b_limit_100,refugees,"[""refugees"", ""migrants"", ""forced migrants"", ""displaced persons"", ""foreigners""]",5,0.8398261070251465,True,True,True,True,1.0,1.0,1.0
topic-1309,asset liability management,balance sheet management,mas_langgraph_llama3.2_3b_limit_100,Asset and Liability Optimization,"[""Asset and Liability Optimization"", ""Financial Risk Management"", ""Risk Management"", ""Portfolio Management"", ""liability law""]",5,0.827890157699585,False,False,False,False,0.653061224489796,0.4338799715042114,0.0
topic-21,attitudes,mindset,mas_langgraph_llama3.2_3b_limit_100,Mindsets,"[""Mindsets"", ""Beliefs"", ""mindset"", ""Perspectives"", ""Stances""]",5,0.7566070556640625,False,True,True,True,1.0,0.9999998807907104,0.3333333333333333
topic-6701,auditory perception,hearing perception,mas_langgraph_llama3.2_3b_limit_100,hearing perception,"[""hearing perception"", ""Auditory processing"", ""Auditory cognition"", ""Auditory reception"", ""Sonic perception""]",5,0.8750267028808594,True,True,True,True,1.0,1.0000001192092896,1.0
topic-3542,augustine,St. Augustine,mas_langgraph_llama3.2_3b_limit_100,St. Augustine,"[""St. Augustine"", ""Aristotle"", ""Augustinian"", ""Augustinianism"", ""Augustinian theology""]",5,0.9316942691802979,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1313,automatic language analysis,computational linguistics,mas_langgraph_llama3.2_3b_limit_100,Automated Linguistic Analysis,"[""Automated Linguistic Analysis"", ""Computational Lexical Analysis"", ""Language Pattern Recognition"", ""Machine Learning for Language"", ""Speech and Language Processing""]",5,0.940950870513916,False,False,False,False,0.7272727272727273,0.7443164587020874,0.0
topic-3966,automation,mechanization,mas_langgraph_llama3.2_3b_limit_100,Robotics,"[""Robotics"", ""Machine Learning"", ""IT management"", ""Digitalization"", ""Industrialization""]",5,0.7803535461425781,False,False,False,False,0.5925925925925926,0.46440422534942627,0.0
topic-1905,autonomy and moral,self-governance and ethics,mas_langgraph_llama3.2_3b_limit_100,independence and morality,"[""independence and morality"", ""self-determination and ethics"", ""self-governance and ethics"", ""freedom and values"", ""liberty and norms""]",5,1.012765884399414,False,True,True,True,1.0,1.0,0.3333333333333333
topic-2527,bank - firm relationships,financial partnerships,mas_langgraph_llama3.2_3b_limit_100,banking law,"[""banking law"", ""banking systems"", ""financial partnerships"", ""firm associations"", ""financial systems""]",5,0.8047487735748291,False,True,True,True,1.0,0.9999999403953552,0.3333333333333333
topic-5721,banking law,financial law,mas_langgraph_llama3.2_3b_limit_100,Banking Act,"[""Banking Act"", ""Banking Code"", ""financial law"", ""banking systems"", ""bank - firm relationships""]",5,0.8458712100982666,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-1316,banking systems,financial systems,mas_langgraph_llama3.2_3b_limit_100,Banking Infrastructure,"[""Banking Infrastructure"", ""Financial Systems"", ""banking law"", ""bank - firm relationships"", ""Cash Flow Management Systems""]",5,0.9615697860717773,False,True,True,True,1.0,0.9999999403953552,0.5
topic-1318,primary education,elementary education,mas_langgraph_llama3.2_3b_limit_100,pre-primary education,"[""pre-primary education"", ""elementary education"", ""initial education"", ""early childhood education"", ""basic education""]",5,0.7995748519897461,False,True,True,True,1.0,1.0,0.5
topic-5221,bayesian statistics,Bayesian inference,mas_langgraph_llama3.2_3b_limit_100,Bayesian inference,"[""Bayesian inference"", ""Bayes' theorem"", ""Probabilistic inference"", ""Inferential statistics"", ""Statistical modeling""]",5,0.8332102298736572,True,True,True,True,1.0,1.0000001192092896,1.0
topic-4283,corporate policy and strategy,business strategy,mas_langgraph_llama3.2_3b_limit_100,business strategy,"[""business strategy"", ""Corporate Vision"", ""policy analysis"", ""Strategic Direction"", ""corporate ethics""]",5,0.7693932056427002,True,True,True,True,1.0,1.000000238418579,1.0
topic-1998,business communication and ethics,corporate communication ethics,mas_langgraph_llama3.2_3b_limit_100,corporate communication ethics,"[""corporate communication ethics"", ""business ethics"", ""Corporate Ethics"", ""professional ethics"", ""occupational ethics""]",5,0.7804257869720459,True,True,True,True,1.0,1.0000001192092896,1.0
topic-5551,business modelling,business analytics,mas_langgraph_llama3.2_3b_limit_100,Business Strategy,"[""Business Strategy"", ""business analytics"", ""business economics"", ""business studies"", ""businesses""]",5,0.8328597545623779,False,True,True,True,1.0,1.0,0.5
topic-1320,business economics,managerial economics,mas_langgraph_llama3.2_3b_limit_100,firm economics,"[""firm economics"", ""commercial economics"", ""organizational economics"", ""industrial economics"", ""managerial economics""]",5,0.8099594116210938,False,True,False,True,1.0,1.000000238418579,0.2
topic-1321,business ethics,corporate ethics,mas_langgraph_llama3.2_3b_limit_100,business communication and ethics,"[""business communication and ethics"", ""corporate ethics"", ""Business Morality"", ""Moral Business Practices"", ""professional ethics""]",5,0.8483021259307861,False,True,True,True,1.0,1.0,0.5
topic-2532,business studies,business administration,mas_langgraph_llama3.2_3b_limit_100,businesses,"[""businesses"", ""Management Studies"", ""business economics"", ""Business Administration"", ""business strategy""]",5,0.8097729682922363,False,True,False,True,1.0,0.9999999403953552,0.25
topic-15222,Firm relocation,business relocation,mas_langgraph_llama3.2_3b_limit_100,business relocation,"[""business relocation"", ""Company move"", ""Enterprise migration"", ""Corporate reassignment"", ""bank - firm relationships""]",5,0.8055808544158936,True,True,True,True,1.0,1.000000238418579,1.0
topic-7801,companies,businesses,mas_langgraph_llama3.2_3b_limit_100,corporations,"[""corporations"", ""firms"", ""businesses"", ""enterprises"", ""organizations""]",5,0.7589924335479736,False,True,True,True,1.0,1.0,0.3333333333333333
topic-8685,bounded rationality,limited rationality,mas_langgraph_llama3.2_3b_limit_100,Limited Rationality,"[""Limited Rationality"", ""Restricted Rationality"", ""Constrained Rationality"", ""Approximate Rationality"", ""Simplified Rationality""]",5,0.9207377433776855,True,True,True,True,1.0,1.0000001192092896,1.0
topic-5681,information systems management,IT management,mas_langgraph_llama3.2_3b_limit_100,Information Technology Management,"[""Information Technology Management"", ""Organizational Information Systems"", ""information management and technology"", ""IT management"", ""Digital Asset Management""]",5,0.8815760612487793,False,True,False,True,1.0,1.0000001192092896,0.25
topic-2536,taxes,levies,mas_langgraph_llama3.2_3b_limit_100,tax law,"[""tax law"", ""Tariffs"", ""Revenues"", ""fiscal law"", ""Duties""]",5,0.785006046295166,False,False,False,False,0.5714285714285714,0.3732726275920868,0.0
topic-1327,tax law,fiscal law,mas_langgraph_llama3.2_3b_limit_100,Tax Legislation,"[""Tax Legislation"", ""taxes"", ""fiscal law"", ""Income Tax Act"", ""Tax Code""]",5,0.8167645931243896,False,True,True,True,1.0,1.0,0.3333333333333333
topic-1328,investment,investing,mas_langgraph_llama3.2_3b_limit_100,investing,"[""investing"", ""investment fund"", ""investor behaviour"", ""Investor psychology"", ""stock market""]",5,0.7362556457519531,True,True,True,True,1.0,1.0,1.0
topic-11441,investor behaviour,Investor psychology,mas_langgraph_llama3.2_3b_limit_100,Investment behavior,"[""Investment behavior"", ""Investor psychology"", ""investment"", ""investing"", ""stock market""]",5,0.8625366687774658,False,True,True,True,1.0,1.0,0.5
topic-6461,mutual fund,investment fund,mas_langgraph_llama3.2_3b_limit_100,Mutual Investment Fund,"[""Mutual Investment Fund"", ""investment fund"", ""Common-Wealth Fund"", ""Investment Trust"", ""investing""]",5,0.8950605392456055,False,True,True,True,1.0,1.0,0.5
topic-1331,policy evaluation,policy analysis,mas_langgraph_llama3.2_3b_limit_100,policy analysis,"[""policy analysis"", ""Policy Assessment"", ""Policymaking Assessment"", ""Governance Evaluation"", ""Government Performance Review""]",5,0.8731505870819092,True,True,True,True,1.0,1.0,1.0
topic-4681,mediation,conflict resolution,mas_langgraph_llama3.2_3b_limit_100,Facilitation,"[""Facilitation"", ""Negotiation"", ""Arbitration"", ""Moderation"", ""aggression""]",5,0.7970132827758789,False,False,False,False,0.5161290322580645,0.5080157518386841,0.0
topic-9022,assertive outreach,proactive engagement,mas_langgraph_llama3.2_3b_limit_100,persuasive communication,"[""persuasive communication"", ""initiative contact"", ""proactive engagement"", ""engaging interaction"", ""mediation""]",5,0.8655641078948975,False,True,True,True,1.0,1.0,0.3333333333333333
topic-2541,berber language,Tamazight,mas_langgraph_llama3.2_3b_limit_100,Berber dialect,"[""Berber dialect"", ""arabic"", ""Arabian"", ""brabant"", ""Sub-Saharan region""]",5,0.8402280807495117,False,False,False,False,0.4,0.28281813859939575,0.0
topic-1997,occupational ethics,professional ethics,mas_langgraph_llama3.2_3b_limit_100,Occupational Morality,"[""Occupational Morality"", ""Professional Ethics"", ""Occupational ethics for ministers"", ""occupational health"", ""Occupational Responsibility""]",5,0.9457204341888428,False,True,True,True,1.0,1.0,0.5
topic-15902,Occupational ethics for ministers,ministerial ethics,mas_langgraph_llama3.2_3b_limit_100,occupational ethics,"[""occupational ethics"", ""ministerial ethics"", ""professional ethics"", ""Pastoral ethics"", ""Ministerial conduct""]",5,0.9442470073699951,False,True,True,True,1.0,1.0000001192092896,0.5
topic-4353,occupational diseases,work-related illnesses,mas_langgraph_llama3.2_3b_limit_100,Occupational Health Disorders,"[""Occupational Health Disorders"", ""occupational health"", ""Industrial Diseases"", ""Diseases of the Work Environment"", ""Work-Related Illnesses""]",5,1.038647174835205,False,True,False,True,1.0,1.0,0.2
topic-16804,protected species,endangered species,mas_langgraph_llama3.2_3b_limit_100,threatened species,"[""threatened species"", ""endangered species"", ""vulnerable species"", ""species at risk"", ""species of special concern""]",5,0.8652620315551758,False,True,True,True,1.0,1.000000238418579,0.5
topic-2542,decision theory,decision analysis,mas_langgraph_llama3.2_3b_limit_100,decision analysis,"[""decision analysis"", ""decision process"", ""decision making"", ""Rational Choice Theory"", ""Game Theory""]",5,0.899146318435669,True,True,True,True,1.0,1.0000001192092896,1.0
topic-2643,decision support systems,decision aid systems,mas_langgraph_llama3.2_3b_limit_100,decision aid systems,"[""decision aid systems"", ""Management Support Systems"", ""Analytical Decision Support"", ""decision process"", ""Expert Systems""]",5,0.8879525661468506,True,True,True,True,1.0,0.9999998807907104,1.0
topic-6807,decision making,decision process,mas_langgraph_llama3.2_3b_limit_100,decision process,"[""decision process"", ""choice-making"", ""decision analysis"", ""decision theory"", ""judgment-making""]",5,0.8112540245056152,True,True,True,True,1.0,0.9999997615814209,1.0
topic-1337,information management and technology,information systems management,mas_langgraph_llama3.2_3b_limit_100,Information Technology Management,"[""Information Technology Management"", ""information systems management"", ""IT management"", ""Content Management Systems"", ""Organizational Knowledge Management""]",5,0.8691279888153076,False,True,True,True,1.0,1.0000001192092896,0.5
topic-1338,administrative reform,bureaucratic reform,mas_langgraph_llama3.2_3b_limit_100,Administrative revitalization,"[""Administrative revitalization"", ""bureaucratic reform"", ""administrative organisation"", ""public administration"", ""administrative law""]",5,0.9355108737945557,False,True,True,True,1.0,1.0,0.5
topic-1340,management of non-profit organisations,non-profit management,mas_langgraph_llama3.2_3b_limit_100,non-profit management,"[""non-profit management"", ""Not-for-Profit Administration"", ""Nonprofit Governance"", ""administrative organisation"", ""Social Enterprise Management""]",5,0.8967432975769043,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1341,public administration,administrative organisation,mas_langgraph_llama3.2_3b_limit_100,business administration,"[""business administration"", ""Bureaucratic Administration"", ""Public Sector Management"", ""administrative organisation"", ""Administrative Management""]",5,0.821164608001709,False,True,False,True,1.0,1.0000001192092896,0.25
topic-3792,administrative procedural law,administrative litigation,mas_langgraph_llama3.2_3b_limit_100,administrative law,"[""administrative law"", ""administrative litigation"", ""Administrative Regulation"", ""Procedural Governance"", ""administrative organisation""]",5,0.9045605659484863,False,True,True,True,1.0,1.0,0.5
topic-8942,consciousness,awareness,mas_langgraph_llama3.2_3b_limit_100,cognition,"[""cognition"", ""awareness"", ""perception"", ""self-awareness"", ""sentience""]",5,0.7629714012145996,False,True,True,True,1.0,1.0,0.5
topic-2278,bible (studies),biblical studies,mas_langgraph_llama3.2_3b_limit_100,biblical studies,"[""biblical studies"", ""bible studies; new testament"", ""bible studies; exegesis"", ""New Testament studies"", ""Bible and culture""]",5,1.002746820449829,True,True,True,True,1.0,1.000000238418579,1.0
topic-2332,bible as literature,scriptural literature,mas_langgraph_llama3.2_3b_limit_100,Bible and culture,"[""Bible and culture"", ""bible (studies)"", ""Bible interpretation"", ""bible translations"", ""Sacred Literature""]",5,0.84847092628479,False,False,False,False,0.736842105263158,0.5329632759094238,0.0
topic-16882,Bible and culture,scriptural influence on culture,mas_langgraph_llama3.2_3b_limit_100,bible (studies),"[""bible (studies)"", ""bible as literature"", ""bible translations"", ""biblical studies"", ""bible studies; new testament""]",5,0.9027364253997803,False,False,False,False,0.4,0.30407750606536865,0.0
topic-2330,bible translations,scripture translations,mas_langgraph_llama3.2_3b_limit_100,scripture translations,"[""scripture translations"", ""Bible interpretation"", ""bible (studies)"", ""bible as literature"", ""Canonical translations""]",5,0.8762381076812744,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1344,bible studies; exegesis,Bible interpretation,mas_langgraph_llama3.2_3b_limit_100,bible (studies),"[""bible (studies)"", ""bible studies; new testament"", ""biblical studies"", ""New Testament studies"", ""Biblical Exposition""]",5,0.928595781326294,False,False,False,False,0.5641025641025641,0.6107913851737976,0.0
topic-1346,bible studies; new testament,New Testament studies,mas_langgraph_llama3.2_3b_limit_100,New Testament studies,"[""New Testament studies"", ""bible (studies)"", ""biblical studies"", ""bible studies; exegesis"", ""Testamentary Study""]",5,1.035362720489502,True,True,True,True,1.0,1.0,1.0
topic-1348,biodiversity,natural diversity,mas_langgraph_llama3.2_3b_limit_100,biotic diversity,"[""biotic diversity"", ""ecological diversity"", ""natural diversity"", ""taxonomic diversity"", ""diversity""]",5,0.8114011287689209,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-12123,"Blanchot, Maurice (1907-2003)",literary philosopher,mas_langgraph_llama3.2_3b_limit_100,Maurice Merleau-Ponty,"[""Maurice Merleau-Ponty"", ""Pierre Klossowski"", ""Michel Henry"", ""Emmanuel Levinas"", ""Gaston Bachelard""]",5,1.0405793190002441,False,False,False,False,0.4864864864864865,0.2901698350906372,0.0
topic-1351,urban planning and building law,city planning regulations,mas_langgraph_llama3.2_3b_limit_100,Urban Development Law,"[""Urban Development Law"", ""city planning regulations"", ""City Planning Regulation"", ""Spatial Planning Legislation"", ""Urban Governance and Regulation""]",5,0.9359631538391113,False,True,True,True,1.0,0.9999997615814209,0.5
topic-1352,brabant,Brabant region,mas_langgraph_llama3.2_3b_limit_100,Brabant region,"[""Brabant region"", ""Netherlands"", ""Arabian"", ""Dutch region"", ""Southern Netherlands""]",5,0.8397941589355469,True,True,True,True,1.0,0.9999998807907104,1.0
topic-1402,Letter of James,Epistle of James,mas_langgraph_llama3.2_3b_limit_100,The Letter of James,"[""The Letter of James"", ""Letter of the Apostle James"", ""Epistle of James"", ""The Epistle of James"", ""The Epistle to James""]",5,1.030231237411499,False,True,True,True,1.0,1.0,0.3333333333333333
topic-1356,law of civil procedure,civil litigation law,mas_langgraph_llama3.2_3b_limit_100,Rules of Civil Procedure,"[""Rules of Civil Procedure"", ""Statute of Civil Procedure"", ""Regulations of Civil Procedure"", ""Code of Civil Procedure"", ""Civil Procedure Code""]",5,0.9091579914093018,False,False,False,False,0.4,0.6212765574455261,0.0
